"date","zone","site","ppt_mm","qflag","gauge_loc","gauge_id","gauge_type","gauge_unit","owner","comment"
1996-03-27,"C","CALI",0,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1996-03-27,"C","GRAV",0,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1996-03-27,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-03-27,"G","BASN",0,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-03-27,"G","SUMM",0,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1996-03-27,"P","COLL",0,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-03-28,"G","IBPE",0,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-03-28,"M","NORT",0,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1996-03-28,"M","RABB",0,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1996-03-28,"M","WELL",0,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1996-03-28,"P","TOBO",0,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1996-03-29,"G","IBPE",0,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-03-29,"P","SMAL",0,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1996-03-29,"T","EAST",0,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-03-29,"T","TAYL",0,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1996-03-29,"T","WEST",0,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-04-04,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-04-10,"G","IBPE",13.462,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-04-15,"C","SAND",12.7,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-04-19,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-04-26,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-05-01,"G","BASN",10.922,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-05-01,"P","COLL",10.922,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-05-01,"P","SMAL",13.208,"E","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER","Cap & funnel on ground. See history file."
1996-05-01,"T","EAST",10.922,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-05-01,"T","TAYL",12.7,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1996-05-01,"T","WEST",10.922,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-05-02,"G","IBPE",0,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-05-02,"M","NORT",12.7,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1996-05-02,"M","RABB",12.7,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1996-05-02,"M","WELL",13.716,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1996-05-02,"P","TOBO",12.954,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1996-05-03,"C","CALI",10.922,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1996-05-03,"C","GRAV",11.684,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1996-05-03,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-05-03,"G","SUMM",11.176,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1996-05-09,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-05-16,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-05-24,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-05-30,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-06-03,"C","CALI",0,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1996-06-03,"C","GRAV",0,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1996-06-03,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-06-03,"G","SUMM",0,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1996-06-04,"G","IBPE",0,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-06-04,"M","NORT",0,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1996-06-04,"M","RABB",0,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1996-06-04,"M","WELL",0,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1996-06-04,"P","TOBO",0,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1996-06-05,"G","BASN",0,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-06-05,"P","COLL",0,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-06-05,"P","SMAL",0,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1996-06-05,"T","EAST",0,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-06-05,"T","TAYL",0,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1996-06-05,"T","WEST",0,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-06-11,"C","SAND",1.524,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-06-11,"G","IBPE",0,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-06-16,"G","IBPE",0.762,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-06-20,"C","SAND",6.096,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-06-27,"C","SAND",32.512,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-06-29,"C","SAND",21.59,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-07-01,"C","CALI",60.452,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1996-07-01,"C","GRAV",65.278,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1996-07-01,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-07-01,"G","SUMM",55.372,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1996-07-02,"G","IBPE",42.164,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-07-02,"M","NORT",28.702,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1996-07-02,"M","RABB",33.782,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1996-07-02,"M","WELL",52.07,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1996-07-02,"P","TOBO",29.21,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1996-07-03,"G","BASN",83.82,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-07-03,"P","COLL",83.82,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-07-03,"P","SMAL",33.02,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1996-07-03,"T","EAST",51.308,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-07-03,"T","WEST",51.308,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-07-04,"C","SAND",11.684,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-07-05,"T","TAYL",51.308,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1996-07-09,"G","IBPE",0.508,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-07-12,"C","SAND",4.064,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-07-15,"C","SAND",19.812,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-07-19,"C","SAND",3.048,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-07-26,"C","SAND",6.604,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-07-31,"G","BASN",26.924,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-07-31,"P","COLL",26.924,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-07-31,"T","EAST",39.116,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-07-31,"T","TAYL",41.402,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1996-07-31,"T","WEST",39.116,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-08-01,"C","CALI",34.544,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1996-08-01,"C","GRAV",32.766,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1996-08-01,"C","SAND",1.524,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-08-01,"G","SUMM",37.338,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1996-08-02,"C","SAND",17.78,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-08-02,"G","IBPE",30.988,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-08-02,"M","NORT",82.296,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1996-08-02,"M","RABB",47.752,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1996-08-02,"M","WELL",21.844,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1996-08-02,"P","TOBO",83.312,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1996-08-08,"G","IBPE",1.016,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-08-09,"C","SAND",0.508,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-08-13,"G","IBPE",6.096,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-08-15,"P","SMAL",67.056,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1996-08-16,"C","SAND",2.54,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-08-20,"G","IBPE",3.048,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-08-22,"C","SAND",30.734,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-08-29,"C","SAND",7.112,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-09-03,"G","BASN",27.178,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-09-03,"P","COLL",27.178,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1996-09-03,"T","EAST",26.416,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-09-03,"T","TAYL",56.134,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1996-09-03,"T","WEST",26.416,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-09-04,"G","IBPE",37.338,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-09-04,"M","NORT",50.8,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER","1.60in added from 8/15/96 reading."
1996-09-04,"M","RABB",46.99,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER","1.45in added from 8/14/96 reading."
1996-09-04,"M","WELL",11.938,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1996-09-04,"P","TOBO",24.638,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER","Need GRG screen."
1996-09-05,"C","CALI",63.5,"E","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-09-05,"C","GRAV",33.782,"E","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-09-05,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-09-05,"G","SUMM",60.706,"E","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-09-05,"P","SMAL",14.732,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1996-09-13,"C","SAND",53.086,"E","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-09-19,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-09-26,"C","SAND",23.876,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-10-03,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-10-20,"C","SAND",3.302,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-11-01,"C","SAND",12.7,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-11-11,"G","BASN",53.848,"E","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-11,"P","COLL",53.848,"E","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-11,"T","EAST",62.992,"E","jer_past6","t-west-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-11,"T","TAYL",86.614,"E","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-11,"T","WEST",62.992,"E","jer_past6","t-west-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-12,"G","IBPE",73.66,"E","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-12,"M","NORT",67.564,"E","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-12,"M","RABB",60.452,"E","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-12,"M","WELL",56.642,"E","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-12,"P","TOBO",83.566,"E","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-13,"C","CALI",87.122,"E","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-13,"C","GRAV",56.134,"E","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-13,"G","SUMM",88.392,"E","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-11-13,"P","SMAL",52.07,"E","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER","Inner tube overflowed so no oil. Evap possible."
1996-12-04,"G","IBPE",3.556,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1996-12-04,"M","NORT",3.048,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1996-12-04,"M","RABB",2.54,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1996-12-04,"M","WELL",3.048,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1996-12-04,"P","TOBO",2.794,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1996-12-05,"C","CALI",1.778,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1996-12-05,"C","GRAV",1.27,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1996-12-05,"C","SAND",3.556,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1996-12-05,"G","SUMM",1.524,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1996-12-05,"P","SMAL",2.032,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1996-12-06,"G","BASN",NA,"M","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER","GRG found on the ground."
1996-12-06,"P","COLL",NA,"M","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER","GRG found on the ground."
1996-12-06,"T","EAST",4.064,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1996-12-06,"T","TAYL",2.286,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1996-12-06,"T","WEST",4.064,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-01-06,"G","IBPE",10.922,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1997-01-06,"M","NORT",7.62,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1997-01-06,"M","RABB",10.668,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1997-01-06,"M","WELL",7.62,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1997-01-06,"P","TOBO",11.176,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1997-01-08,"G","BASN",12.192,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-01-08,"P","COLL",12.192,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-01-08,"T","EAST",10.922,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-01-08,"T","TAYL",13.97,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1997-01-08,"T","WEST",10.922,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-01-09,"C","CALI",15.24,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1997-01-09,"C","GRAV",11.43,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1997-01-09,"C","SAND",15.748,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1997-01-09,"G","SUMM",16.256,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
1997-01-09,"P","SMAL",13.462,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1997-01-24,"C","SAND",1.016,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1997-02-03,"G","IBPE",5.334,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1997-02-03,"M","NORT",4.318,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1997-02-03,"M","RABB",4.064,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1997-02-03,"M","WELL",1.27,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1997-02-03,"P","TOBO",3.302,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1997-02-03,"T","EAST",0.508,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-02-03,"T","WEST",0.508,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-02-04,"G","BASN",0.254,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-02-04,"P","COLL",0.254,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-02-04,"T","TAYL",0,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER","trace"
1997-02-05,"C","CALI",0.508,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1997-02-05,"C","GRAV",0.508,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1997-02-05,"G","SUMM",0,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
1997-02-05,"P","SMAL",0,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1997-02-19,"C","SAND",13.208,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1997-03-03,"G","IBPE",15.24,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1997-03-03,"M","NORT",14.732,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1997-03-03,"M","RABB",14.478,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1997-02-20,"M","WELL",NA,"M","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER","Top & inner tube on ground. Hawk suspected."
1997-03-03,"M","WELL",0.762,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER","Total since 2/20/97. Rain between 2/13-28/97."
1997-02-20,"P","TOBO",NA,"M","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER","Top & inner tube on ground. Hawk suspected."
1997-03-03,"P","TOBO",5.588,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER","Total since 2/20/97. Rain between 2/13-28/97."
1997-03-04,"C","CALI",21.336,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1997-03-04,"C","GRAV",16.51,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1997-03-04,"C","SAND",10.16,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1997-03-04,"G","SUMM",20.828,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
1997-03-04,"P","SMAL",15.494,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1997-03-05,"G","BASN",21.336,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-03-05,"P","COLL",21.336,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-03-05,"T","EAST",17.78,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-03-05,"T","TAYL",20.32,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1997-03-05,"T","WEST",17.78,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-03-31,"G","BASN",7.62,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-03-31,"P","COLL",7.62,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-03-31,"T","EAST",6.096,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-03-31,"T","TAYL",6.096,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1997-03-31,"T","WEST",6.096,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-04-01,"G","IBPE",12.7,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1997-04-01,"M","NORT",11.176,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1997-04-01,"M","RABB",10.668,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1997-04-01,"M","WELL",14.986,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1997-04-01,"P","TOBO",14.478,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER","GRG disturbed."
1997-04-02,"C","CALI",7.62,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1997-04-02,"C","GRAV",5.842,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1997-04-02,"C","SAND",9.906,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1997-04-02,"G","SUMM",7.366,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
1997-04-02,"P","SMAL",11.43,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1997-04-18,"C","SAND",7.366,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1997-04-30,"G","BASN",7.874,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-04-30,"P","COLL",7.874,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-04-30,"T","EAST",4.572,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-04-30,"T","TAYL",6.858,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1997-04-30,"T","WEST",4.572,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1997-05-01,"G","IBPE",3.556,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1997-05-01,"M","NORT",3.81,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1997-05-01,"M","RABB",4.826,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
1997-05-01,"M","WELL",2.032,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1997-05-01,"P","TOBO",5.842,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1997-05-02,"C","CALI",7.874,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1997-05-02,"C","GRAV",7.366,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1997-05-02,"C","SAND",2.286,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1997-05-02,"G","SUMM",13.462,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
1997-05-02,"P","SMAL",2.794,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1997-05-16,"C","SAND",18.288,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1997-06-02,"G","BASN",26.924,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1997-06-02,"P","COLL",26.924,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
